País,Año,"Birth rate, crude (per 1,000 people)",CO2 emissions (kg per PPP $ of GDP),Capital health expenditure (% of GDP),"Compulsory education, duration (years)",Control of Corruption: Estimate,"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Domestic general government health expenditure (% of GDP),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),"Fertility rate, total (births per woman)","GDP, PPP (constant 2017 international $)",Gini index,"Government expenditure on education, total (% of GDP)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)",Number of neonatal deaths,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),Political Stability and Absence of Violence/Terrorism: Estimate,"Population ages 80 and above, female","Population ages 80 and above, male",Population density (people per sq. km of land area),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Poverty gap at $6.85 a day (2017 PPP) (%),Pregnant women receiving prenatal care (%),Prevalence of overweight (% of adults),"Prevalence of overweight, weight for height (% of children under 5)",Prevalence of undernourishment (% of population),Rural population (% of total population),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Proportion of adults who are obese, 20 years old and over ,by sex",Gasto público social según la clasificación por funciones del gobierno,"Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex"
Brazil,2005,52.005,0.486267158087721,2.1151911,24.0,-0.461244419217111,2639.5141319672,18.318,0.0,10.03575684,1098.86828487225,174.90330504,5.922,381227546344.0039,168.899999999999,13.4372406005859,226.206,204.756,215.259,315.882,638.847,66.0,13004.120973351179,269.35224923493,232.69437425841,233.43590476703,-0.790139257907867,322271.20018958487,217838.61361391935,67.0474533807762,19703969.258004546,151.793868214414,19627070.21056336,148.206131785585,39454537.39592624,62.4,0.0,148.5,0.0,19.5,51.498,31.65,27685037.448068976,248.502,12.6,25224.18103240151,20.4
Brazil,2006,50.556,0.459118734420192,2.22635865,24.0,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,390443167214.59766,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,12820.680544210714,351.2255068868035,235.298733154694,234.23138791364,-0.884733349084853,327791.0187631659,221686.50197190605,67.773696779427,19808902.898456097,151.863636420929,19730771.353542566,148.13636357907,39664651.081958115,55.2,0.0,150.6,0.0,18.6,50.571,29.07,27898812.597949207,249.429,16.6,26481.48631261196,13.758393409511143
Brazil,2006,50.556,0.459118734420192,2.22635865,24.0,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,390443167214.59766,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,12820.680544210714,351.2255068868035,235.298733154694,234.23138791364,-0.884733349084853,327791.0187631659,221686.50197190605,67.773696779427,19808902.898456097,151.863636420929,19730771.353542566,148.13636357907,39664651.081958115,55.2,0.0,150.6,0.0,18.6,50.571,29.07,27898812.597949207,249.429,19.9,26481.48631261196,13.758393409511143
Brazil,2006,50.556,0.459118734420192,2.22635865,24.0,-0.361439689993857,2871.37047016216,18.369,0.0,10.62391878,1232.60449015455,170.89944078,5.781,390443167214.59766,166.8,14.6118006706237,226.995,205.635,216.111,309.144,631.637999999999,62.1,12820.680544210714,351.2255068868035,235.298733154694,234.23138791364,-0.884733349084853,327791.0187631659,221686.50197190605,67.773696779427,19808902.898456097,151.863636420929,19730771.353542566,148.13636357907,39664651.081958115,55.2,0.0,150.6,0.0,18.6,50.571,29.07,27898812.597949207,249.429,13.1,26481.48631261196,13.758393409511143
Brazil,2007,49.116,0.44271672194855,2.34650106,24.0,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,399658788085.1914,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,12637.24011507025,350.2708815526705,237.887934113071,235.011797767885,-1.0738442838192,333310.837336747,225534.39032989275,68.4767614564962,19913836.538907647,151.928993108078,19834472.49652177,148.071006891921,39874764.76798999,51.9,0.0,152.399999999999,0.0,16.7999999999999,49.656,27.84,28112587.747829378,250.344,17.1,27738.791592821945,13.567729382773678
Brazil,2007,49.116,0.44271672194855,2.34650106,24.0,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,399658788085.1914,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,12637.24011507025,350.2708815526705,237.887934113071,235.011797767885,-1.0738442838192,333310.837336747,225534.39032989275,68.4767614564962,19913836.538907647,151.928993108078,19834472.49652177,148.071006891921,39874764.76798999,51.9,0.0,152.399999999999,0.0,16.7999999999999,49.656,27.84,28112587.747829378,250.344,20.4,27738.791592821945,13.567729382773678
Brazil,2007,49.116,0.44271672194855,2.34650106,24.0,-0.25196635723114,3077.46738461637,18.357,0.0,10.45388103,1307.49178129121,172.29697038,5.643,399658788085.1914,164.7,14.9227795600891,227.64,206.868,217.095,303.297,618.0,58.5,12637.24011507025,350.2708815526705,237.887934113071,235.011797767885,-1.0738442838192,333310.837336747,225534.39032989275,68.4767614564962,19913836.538907647,151.928993108078,19834472.49652177,148.071006891921,39874764.76798999,51.9,0.0,152.399999999999,0.0,16.7999999999999,49.656,27.84,28112587.747829378,250.344,13.6,27738.791592821945,13.567729382773678
Brazil,2008,31.886,0.292026867351782,1.68242168,16.0,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,408874408955.78906,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,12453.799685929844,349.3162562185378,160.308157957026,157.18490562011,-0.62684941291809,338830.65591032803,229382.27868787944,46.1041133553638,20018770.179359168,101.324956817745,19938173.639500946,98.6750431822544,40084878.45402187,30.6,0.0,103.0,0.0,10.2,32.502,16.54,28326362.89770955,167.498,17.7,28996.09687303193,13.377065356036155
Brazil,2008,31.886,0.292026867351782,1.68242168,16.0,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,408874408955.78906,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,12453.799685929844,349.3162562185378,160.308157957026,157.18490562011,-0.62684941291809,338830.65591032803,229382.27868787944,46.1041133553638,20018770.179359168,101.324956817745,19938173.639500946,98.6750431822544,40084878.45402187,30.6,0.0,103.0,0.0,10.2,32.502,16.54,28326362.89770955,167.498,21.0,28996.09687303193,13.377065356036155
Brazil,2008,31.886,0.292026867351782,1.68242168,16.0,0.0068747363984584,2125.94017412076,12.212,0.0,7.00883722,929.961260480504,112.4058609,3.684,408874408955.78906,108.0,10.5376796722412,152.268,138.756,145.43,197.174,402.044,36.8,12453.799685929844,349.3162562185378,160.308157957026,157.18490562011,-0.62684941291809,338830.65591032803,229382.27868787944,46.1041133553638,20018770.179359168,101.324956817745,19938173.639500946,98.6750431822544,40084878.45402187,30.6,0.0,103.0,0.0,10.2,32.502,16.54,28326362.89770955,167.498,14.1,28996.09687303193,13.377065356036155
Brazil,2009,31.43,0.272156441667992,1.65008568,16.0,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,418090029826.3828,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,12270.35925678938,348.3616308844048,162.013053767506,157.684411391059,0.327328443527222,344350.4744839091,233230.16704586614,46.5456546552224,20123703.81981072,101.360193470256,20041874.78248015,98.639806529744,40294992.14005369,28.8,0.0,104.2,0.0,8.6,31.912,18.84,28540138.04758978,168.088,18.2,30253.402153241914,13.18640132929869
Brazil,2009,31.43,0.272156441667992,1.65008568,16.0,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,418090029826.3828,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,12270.35925678938,348.3616308844048,162.013053767506,157.684411391059,0.327328443527222,344350.4744839091,233230.16704586614,46.5456546552224,20123703.81981072,101.360193470256,20041874.78248015,98.639806529744,40294992.14005369,28.8,0.0,104.2,0.0,8.6,31.912,18.84,28540138.04758978,168.088,21.6,30253.402153241914,13.18640132929869
Brazil,2009,31.43,0.272156441667992,1.65008568,16.0,-0.159971222281456,2220.60624984872,12.31,0.0,7.41484022,980.692249763034,111.37529754,3.65,418090029826.3828,107.4,10.9271001815795,152.598,139.328,145.896,193.404,395.388,35.0,12270.35925678938,348.3616308844048,162.013053767506,157.684411391059,0.327328443527222,344350.4744839091,233230.16704586614,46.5456546552224,20123703.81981072,101.360193470256,20041874.78248015,98.639806529744,40294992.14005369,28.8,0.0,104.2,0.0,8.6,31.912,18.84,28540138.04758978,168.088,14.6,30253.402153241914,13.18640132929869
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,18.8,31510.707433452364,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,18.8,31510.707433452364,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,18.8,31510.707433452364,17.4
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,22.2,31510.707433452364,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,22.2,31510.707433452364,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,22.2,31510.707433452364,17.4
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,15.1,31510.707433452364,21.8
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,15.1,31510.707433452364,13.0
Brazil,2010,30.984,0.284345695492926,0.61747158,16.0,0.0876127183437348,2264.8423214281,12.398,0.0,7.1540265,1019.66039241266,109.46560668,3.62,427305650696.98047,181.48044740031946,11.2975997924804,153.184,139.688,146.364,188.174,391.896,33.4,12086.918827648915,181.876246588513,163.708414408176,158.174367510418,0.0269518215209246,349870.29305749014,237078.05540385284,46.9849732117432,20228637.46026224,101.395361993358,20145575.925459355,98.6046380066416,40505105.82608557,52.34104599073635,0.0,105.4,0.0,7.4,31.33,16.068,28753913.19746995,168.67,15.1,31510.707433452364,17.4
Brazil,2011,45.927,0.42243089111252,0.789693389999999,24.0,0.505147263407706,3502.15283556912,18.849,0.0,10.39703823,1558.42847212687,165.48528672,5.4,436521271567.5742,158.7,17.2122302055358,229.953,210.267,220.029,280.602,579.033,48.0,11903.478398508509,275.78512376575,248.101728559045,237.98967924723,-0.397726267576218,355390.1116310712,240925.94376183953,71.134954188372,20333571.10071379,152.144408266966,20249277.06843856,147.855590219298,40715219.512117445,37.2,0.0,160.2,0.0,9.6,46.107,22.74,28967688.34735012,253.893,19.4,32768.01271366235,12.805073275823702
Brazil,2011,45.927,0.42243089111252,0.789693389999999,24.0,0.505147263407706,3502.15283556912,18.849,0.0,10.39703823,1558.42847212687,165.48528672,5.4,436521271567.5742,158.7,17.2122302055358,229.953,210.267,220.029,280.602,579.033,48.0,11903.478398508509,275.78512376575,248.101728559045,237.98967924723,-0.397726267576218,355390.1116310712,240925.94376183953,71.134954188372,20333571.10071379,152.144408266966,20249277.06843856,147.855590219298,40715219.512117445,37.2,0.0,160.2,0.0,9.6,46.107,22.74,28967688.34735012,253.893,22.8,32768.01271366235,12.805073275823702
Brazil,2011,45.927,0.42243089111252,0.789693389999999,24.0,0.505147263407706,3502.15283556912,18.849,0.0,10.39703823,1558.42847212687,165.48528672,5.4,436521271567.5742,158.7,17.2122302055358,229.953,210.267,220.029,280.602,579.033,48.0,11903.478398508509,275.78512376575,248.101728559045,237.98967924723,-0.397726267576218,355390.1116310712,240925.94376183953,71.134954188372,20333571.10071379,152.144408266966,20249277.06843856,147.855590219298,40715219.512117445,37.2,0.0,160.2,0.0,9.6,46.107,22.74,28967688.34735012,253.893,15.7,32768.01271366235,12.805073275823702
Brazil,2012,44.817,0.454454912589105,0.91699254,24.0,-0.140562694519758,3480.05695794357,19.02,0.0,10.06389714,1509.01559231369,169.54086684,5.301,445736892438.1719,160.2,17.5653004646301,230.607,210.861,220.656,274.641,571.872,46.2,11720.037969368044,260.48769075122,250.626672413287,238.703601378087,0.137884922325611,360909.93020465225,244773.83211982623,71.7783048620865,20438504.74116531,152.193191214058,20352978.211417764,147.806808785941,40925333.198149264,33.5999999999999,0.0,162.0,0.0,9.0,45.231,21.75,29181463.49723029,254.769,19.9,34025.31799387233,12.614409249086236
Brazil,2012,44.817,0.454454912589105,0.91699254,24.0,-0.140562694519758,3480.05695794357,19.02,0.0,10.06389714,1509.01559231369,169.54086684,5.301,445736892438.1719,160.2,17.5653004646301,230.607,210.861,220.656,274.641,571.872,46.2,11720.037969368044,260.48769075122,250.626672413287,238.703601378087,0.137884922325611,360909.93020465225,244773.83211982623,71.7783048620865,20438504.74116531,152.193191214058,20352978.211417764,147.806808785941,40925333.198149264,33.5999999999999,0.0,162.0,0.0,9.0,45.231,21.75,29181463.49723029,254.769,23.4,34025.31799387233,12.614409249086236
Brazil,2012,44.817,0.454454912589105,0.91699254,24.0,-0.140562694519758,3480.05695794357,19.02,0.0,10.06389714,1509.01559231369,169.54086684,5.301,445736892438.1719,160.2,17.5653004646301,230.607,210.861,220.656,274.641,571.872,46.2,11720.037969368044,260.48769075122,250.626672413287,238.703601378087,0.137884922325611,360909.93020465225,244773.83211982623,71.7783048620865,20438504.74116531,152.193191214058,20352978.211417764,147.806808785941,40925333.198149264,33.5999999999999,0.0,162.0,0.0,9.0,45.231,21.75,29181463.49723029,254.769,16.2,34025.31799387233,12.614409249086236
Brazil,2013,44.07,0.466044564153222,0.84728487,42.0,-0.293099239468574,3717.6683199114,18.93,0.0,10.65341877,1655.08571330117,166.23780441,5.244,454952513308.7656,158.1,17.5165500640869,231.36,212.235,221.754,267.414,552.555,44.7,11536.597540227638,256.00414126363,253.135542662219,241.149242679897,-0.775659888982773,366429.7487782333,248621.72047781292,72.4043029908566,20543438.38161686,152.238968340982,20456679.35439697,147.76103017182,41135446.88418114,30.0,0.0,163.8,0.0,8.39999999999999,44.373,21.21,29395238.64711052,255.627,20.5,35282.62327408232,12.42374522234877
Brazil,2013,44.07,0.466044564153222,0.84728487,42.0,-0.293099239468574,3717.6683199114,18.93,0.0,10.65341877,1655.08571330117,166.23780441,5.244,454952513308.7656,158.1,17.5165500640869,231.36,212.235,221.754,267.414,552.555,44.7,11536.597540227638,256.00414126363,253.135542662219,241.149242679897,-0.775659888982773,366429.7487782333,248621.72047781292,72.4043029908566,20543438.38161686,152.238968340982,20456679.35439697,147.76103017182,41135446.88418114,30.0,0.0,163.8,0.0,8.39999999999999,44.373,21.21,29395238.64711052,255.627,24.0,35282.62327408232,12.42374522234877
Brazil,2013,44.07,0.466044564153222,0.84728487,42.0,-0.293099239468574,3717.6683199114,18.93,0.0,10.65341877,1655.08571330117,166.23780441,5.244,454952513308.7656,158.1,17.5165500640869,231.36,212.235,221.754,267.414,552.555,44.7,11536.597540227638,256.00414126363,253.135542662219,241.149242679897,-0.775659888982773,366429.7487782333,248621.72047781292,72.4043029908566,20543438.38161686,152.238968340982,20456679.35439697,147.76103017182,41135446.88418114,30.0,0.0,163.8,0.0,8.39999999999999,44.373,21.21,29395238.64711052,255.627,16.8,35282.62327408232,12.42374522234877
Brazil,2014,44.259,0.481574934912204,1.11902646,42.0,-1.09723770618438,3945.8577189096,18.816,0.0,11.09659194,1738.25876964374,167.42774964,5.301,464168134179.3633,156.0,17.8454403877258,232.296,213.573,222.918,258.45,533.472,43.8,11353.157111087174,231.34941926682,255.631924332344,243.584408338322,-0.210870400071144,371949.56735181436,252469.60883579962,73.02808399955,20648372.02206838,152.277562160359,20560380.497376174,147.722439314134,41345560.57021302,27.6,0.0,165.899999999999,0.0,7.5,43.524,20.28,29609013.796990693,256.476,21.1,36539.92855429277,12.233081195611305
Brazil,2014,44.259,0.481574934912204,1.11902646,42.0,-1.09723770618438,3945.8577189096,18.816,0.0,11.09659194,1738.25876964374,167.42774964,5.301,464168134179.3633,156.0,17.8454403877258,232.296,213.573,222.918,258.45,533.472,43.8,11353.157111087174,231.34941926682,255.631924332344,243.584408338322,-0.210870400071144,371949.56735181436,252469.60883579962,73.02808399955,20648372.02206838,152.277562160359,20560380.497376174,147.722439314134,41345560.57021302,27.6,0.0,165.899999999999,0.0,7.5,43.524,20.28,29609013.796990693,256.476,24.6,36539.92855429277,12.233081195611305
Brazil,2014,44.259,0.481574934912204,1.11902646,42.0,-1.09723770618438,3945.8577189096,18.816,0.0,11.09659194,1738.25876964374,167.42774964,5.301,464168134179.3633,156.0,17.8454403877258,232.296,213.573,222.918,258.45,533.472,43.8,11353.157111087174,231.34941926682,255.631924332344,243.584408338322,-0.210870400071144,371949.56735181436,252469.60883579962,73.02808399955,20648372.02206838,152.277562160359,20560380.497376174,147.722439314134,41345560.57021302,27.6,0.0,165.899999999999,0.0,7.5,43.524,20.28,29609013.796990693,256.476,17.4,36539.92855429277,12.233081195611305
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,21.7,37797.23383450275,11.0
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,21.7,37797.23383450275,18.8
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,21.7,37797.23383450275,14.9
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,25.2,37797.23383450275,11.0
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,25.2,37797.23383450275,18.8
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,25.2,37797.23383450275,14.9
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,18.0,37797.23383450275,11.0
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,18.0,37797.23383450275,18.8
Brazil,2015,44.181,0.482968723021563,0.86862348,42.0,-1.37211853265762,3927.03232838853,19.299,0.0,11.56154751,1698.69538465823,169.99021911,5.331,473383755049.95703,155.7,18.7231793403625,232.716,213.372,222.996,253.902,535.493999999999,42.9,11169.71668194671,224.783254592928,258.11387827128,246.007385051479,-0.995593339204788,377469.3859253954,256317.49719378632,73.6485168949071,20753305.66251993,152.317987771275,20664081.64035538,147.682010766651,41555674.2562449,29.7,0.0,167.7,0.0,7.5,42.69,25.68,29822788.946870863,257.31,18.0,37797.23383450275,14.9
Brazil,2016,42.153,0.456341921693442,0.95165151,42.0,-1.33635279536247,3908.2452791675,19.614,0.0,11.84531094,1683.00087136647,170.58860778,5.127,482599375920.5547,159.899999999999,18.942120552063,233.544,213.276,223.326,245.829,535.497,45.3,10986.276252806303,203.857677526196,260.580729881148,248.229780631474,-1.14310517907142,382989.20449897647,260165.385551773,74.2484253673665,20858239.302971452,152.371752397174,20767782.783334583,147.628247602825,41765787.942276716,33.0,0.0,169.5,0.0,7.5,41.874,35.22,30036564.096751034,258.126,22.3,39054.53911471274,11.851753142136317
Brazil,2016,42.153,0.456341921693442,0.95165151,42.0,-1.33635279536247,3908.2452791675,19.614,0.0,11.84531094,1683.00087136647,170.58860778,5.127,482599375920.5547,159.899999999999,18.942120552063,233.544,213.276,223.326,245.829,535.497,45.3,10986.276252806303,203.857677526196,260.580729881148,248.229780631474,-1.14310517907142,382989.20449897647,260165.385551773,74.2484253673665,20858239.302971452,152.371752397174,20767782.783334583,147.628247602825,41765787.942276716,33.0,0.0,169.5,0.0,7.5,41.874,35.22,30036564.096751034,258.126,25.9,39054.53911471274,11.851753142136317
Brazil,2016,42.153,0.456341921693442,0.95165151,42.0,-1.33635279536247,3908.2452791675,19.614,0.0,11.84531094,1683.00087136647,170.58860778,5.127,482599375920.5547,159.899999999999,18.942120552063,233.544,213.276,223.326,245.829,535.497,45.3,10986.276252806303,203.857677526196,260.580729881148,248.229780631474,-1.14310517907142,382989.20449897647,260165.385551773,74.2484253673665,20858239.302971452,152.371752397174,20767782.783334583,147.628247602825,41765787.942276716,33.0,0.0,169.5,0.0,7.5,41.874,35.22,30036564.096751034,258.126,18.5,39054.53911471274,11.851753142136317
